,Name,last-zeros,inter_max,nb_peaks,inter_mean,inter_std,inter_rel,mass_center,mass_center_sqr,mass_moment,r_moment,log_total_usage,Label
1443,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08b/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12100002/ALLSTREAMS.DST,2,5,2,5.0,0.0,0.0,76,1762491,1571,5,5.703782474656201,1
1444,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08b/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12101401/ALLSTREAMS.DST,23,0,1,0.0,0.0,0.0,57,243675,0,0,4.330733340286331,0
1445,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08b/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12103017/ALLSTREAMS.DST,4,11,2,11.0,0.0,0.0,65,160978,363,9,3.6375861597263857,0
1446,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08b/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12103022/ALLSTREAMS.DST,22,0,1,0.0,0.0,0.0,58,201840,0,0,4.110873864173311,1
1447,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08b/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12103044/ALLSTREAMS.DST,3,0,1,0.0,0.0,0.0,77,88935,0,0,2.772588722239781,1
1448,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08b/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12103332/ALLSTREAMS.DST,3,0,1,0.0,0.0,0.0,77,130438,0,0,3.1354942159291497,1
1449,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08b/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12245001/ALLSTREAMS.DST,2,7,7,3.3333333333333335,2.6246692913372702,0.787400787401181,63,817311,6879,34,5.293304824724492,0
1450,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08b/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12245003/ALLSTREAMS.DST,17,0,1,0.0,0.0,0.0,63,142884,0,0,3.6109179126442243,0
1451,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08b/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12245021/ALLSTREAMS.DST,4,8,9,2.25,2.222048604328897,0.9875771574795098,64,1386671,13103,39,5.796057750765372,0
1452,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08b/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/13102002/ALLSTREAMS.DST,18,0,1,0.0,0.0,0.0,62,165292,0,0,3.784189633918261,1
1453,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08b/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/13102013/ALLSTREAMS.DST,18,0,1,0.0,0.0,0.0,62,149916,0,0,3.6888794541139363,1
1454,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08b/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/13102021/ALLSTREAMS.DST,18,0,1,0.0,0.0,0.0,62,119164,0,0,3.4657359027997265,1
1455,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08b/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/15104301/ALLSTREAMS.DST,5,15,4,5.666666666666667,6.599663291074443,1.164646463130784,61,1335972,12760,36,5.855071922202427,0
1456,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08b/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/15104501/ALLSTREAMS.DST,5,15,4,5.666666666666667,6.599663291074443,1.164646463130784,61,1391551,12829,35,5.8998973535824915,0
1457,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08b/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/15104511/ALLSTREAMS.DST,5,15,4,5.666666666666667,6.599663291074443,1.164646463130784,62,1162858,12138,40,5.700443573390687,0
1458,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08b/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/15144001/ALLSTREAMS.DST,15,2,4,1.3333333333333333,0.4714045207910317,0.3535533905932738,63,540124,340,2,4.919980925828125,0
1459,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08b/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/16145134/ALLSTREAMS.DST,21,0,1,0.0,0.0,0.0,59,174050,0,0,3.9318256327243257,1
1460,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08b/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/23265000/ALLSTREAMS.DST,19,0,1,0.0,0.0,0.0,61,59536,0,0,2.833213344056216,1
1461,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08b/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/41900003/ALLSTREAMS.DST,24,0,1,0.0,0.0,0.0,56,363776,0,0,4.762173934797756,1
1462,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08b/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/41900006/ALLSTREAMS.DST,16,7,3,4.0,3.0,0.75,57,1597017,3696,7,6.186208623900494,1
1463,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08b/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/41900007/ALLSTREAMS.DST,16,8,2,8.0,0.0,0.0,57,955712,3071,10,5.662960480135946,1
1464,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08b/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/42000100/ALLSTREAMS.DST,7,7,5,3.75,2.7726341266023544,0.7393691004272945,65,5212925,55630,46,7.086737934510577,0
1465,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08b/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/42112022/ALLSTREAMS.DST,24,0,1,0.0,0.0,0.0,56,906304,0,0,5.66988092298052,0
1466,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08b/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/42311011/ALLSTREAMS.DST,14,5,4,3.3333333333333335,1.699673171197595,0.5099019513592785,58,2040520,9940,16,6.396929655216146,0
1467,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08b/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/42321000/ALLSTREAMS.DST,21,1,3,1.0,0.0,0.0,58,3647844,456,0,6.982862751468942,0
1468,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08c/Digi13/Trig0x40760037/Reco14a/Stripping20r1Filtered/11876021/B2DSTMUNUX_D02K3PI.STRIPTRIG.DST,18,0,1,0.0,0.0,0.0,62,26908,0,0,2.0794415416798357,1
1469,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08c/Digi13/Trig0x40760037/Reco14a/Stripping20r1Filtered/12877011/B2DSTMUNUX_D02K3PI.STRIPTRIG.DST,18,0,1,0.0,0.0,0.0,62,34596,0,0,2.302585092994046,1
1470,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08c/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/11144050/ALLSTREAMS.DST,13,0,1,0.0,0.0,0.0,67,224450,0,0,3.9318256327243257,0
1471,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08c/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/11144051/ALLSTREAMS.DST,9,0,1,0.0,0.0,0.0,71,216763,0,0,3.784189633918261,0
1472,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08c/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/11146020/ALLSTREAMS.DST,9,0,1,0.0,0.0,0.0,71,156271,0,0,3.4657359027997265,1
1473,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08c/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/11442001/ALLSTREAMS.DST,3,9,4,4.666666666666667,3.0912061651652345,0.6624013211068359,69,4876027,40231,39,6.914730892718563,0
1474,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08c/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12105001/ALLSTREAMS.DST,2,7,8,2.4285714285714284,2.1285234893930483,0.8764508485736082,72,4039957,15589,20,6.63200177739563,0
1475,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08c/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12105011/ALLSTREAMS.DST,2,5,9,2.125,1.4523687548277813,0.6834676493307206,70,2963809,15969,26,6.396929655216146,0
1476,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08c/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12113054/ALLSTREAMS.DST,19,0,1,0.0,0.0,0.0,61,111630,0,0,3.4339872044851463,1
1477,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08c/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12113059/ALLSTREAMS.DST,19,0,1,0.0,0.0,0.0,61,111630,0,0,3.4339872044851463,1
1478,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08c/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12143001/ALLSTREAMS.DST,2,7,3,6.5,0.5,0.07692307692307693,72,1318560,7008,28,5.5134287461649825,0
1479,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08c/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12145051/ALLSTREAMS.DST,13,0,1,0.0,0.0,0.0,67,193027,0,0,3.784189633918261,1
1480,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08c/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12145400/ALLSTREAMS.DST,14,0,1,0.0,0.0,0.0,66,143748,0,0,3.5263605246161616,0
1481,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08c/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12243202/ALLSTREAMS.DST,20,0,1,0.0,0.0,0.0,60,64800,0,0,2.9444389791664403,0
1482,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08c/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12245032/ALLSTREAMS.DST,14,5,3,3.0,2.0,0.6666666666666666,63,259805,560,8,4.189654742026425,1
1483,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08c/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12442001/ALLSTREAMS.DST,5,9,3,6.0,3.0,0.5,66,2550888,15696,27,6.340359303727752,0
1484,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08c/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12875402/ALLSTREAMS.DST,9,10,2,10.0,0.0,0.0,66,122668,700,25,3.367295829986474,1
1485,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08c/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12875403/ALLSTREAMS.DST,8,7,2,7.0,0.0,0.0,68,131726,350,12,3.367295829986474,1
1486,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08c/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/13104061/ALLSTREAMS.DST,14,0,1,0.0,0.0,0.0,66,43560,0,0,2.3978952727983707,0
1487,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08c/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/13146030/ALLSTREAMS.DST,9,0,1,0.0,0.0,0.0,71,146189,0,0,3.4011973816621555,0
1488,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08c/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/13442001/ALLSTREAMS.DST,5,9,3,6.0,3.0,0.5,66,2329686,14274,27,6.249975242259483,0
1489,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08c/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/13444001/ALLSTREAMS.DST,16,0,1,0.0,0.0,0.0,64,208896,0,0,3.9512437185814275,1
1490,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08c/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/15100009/ALLSTREAMS.DST,16,0,1,0.0,0.0,0.0,64,1327104,0,0,5.783825182329737,1
1491,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08c/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/27165401/ALLSTREAMS.DST,14,1,2,1.0,0.0,0.0,65,67731,1,0,2.833213344056216,1
1492,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08c/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/27263502/ALLSTREAMS.DST,17,0,1,0.0,0.0,0.0,63,682668,0,0,5.153291594497779,1
1493,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08c/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/35103100/ALLSTREAMS.DST,10,0,1,0.0,0.0,0.0,70,470400,0,0,4.574710978503383,1
1494,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08c/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/36103100/ALLSTREAMS.DST,10,0,1,0.0,0.0,0.0,70,254800,0,0,3.970291913552122,1
1495,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08d/Digi13/Trig0x40760037/Reco14a/Stripping20r1Filtered/27165004/D02HHHH.STRIPTRIG.DST,2,3,3,2.0,1.0,0.5,75,261737,137,2,3.8501476017100584,1
1496,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08d/Digi13/Trig0x40760037/Reco14a/Stripping20r1Filtered/27165101/PROMPTD2KSKK.NOPIDSTRIPTRIG.DST,3,4,3,2.5,1.5,0.6,76,139123,43,1,3.2188758248682006,1
1497,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08d/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/11144403/ALLSTREAMS.DST,11,0,1,0.0,0.0,0.0,69,152352,0,0,3.4965075614664802,0
1498,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08d/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/11144413/ALLSTREAMS.DST,11,0,1,0.0,0.0,0.0,69,152352,0,0,3.4965075614664802,0
1499,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08d/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/11146012/ALLSTREAMS.DST,9,0,1,0.0,0.0,0.0,71,226845,0,0,3.828641396489095,1
1500,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08d/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/11442012/ALLSTREAMS.DST,3,0,1,0.0,0.0,0.0,77,503965,0,0,4.454347296253507,0
1501,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08d/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12145008/ALLSTREAMS.DST,10,0,1,0.0,0.0,0.0,70,480200,0,0,4.59511985013459,1
1502,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08d/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12247001/ALLSTREAMS.DST,3,2,2,2.0,0.0,0.0,76,604456,104,1,4.653960350157523,0
1503,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08d/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/13144403/ALLSTREAMS.DST,11,0,1,0.0,0.0,0.0,69,142830,0,0,3.4339872044851463,0
1504,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08d/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/13144413/ALLSTREAMS.DST,5,6,2,6.0,0.0,0.0,71,324999,600,9,4.1588830833596715,0
1505,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08d/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/13146021/ALLSTREAMS.DST,9,0,1,0.0,0.0,0.0,71,141148,0,0,3.367295829986474,0
1506,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08d/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/13246002/ALLSTREAMS.DST,5,2,6,1.2,0.4,0.33333333333333337,72,1916569,1225,3,5.902633333401366,0
1507,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08d/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/15114011/ALLSTREAMS.DST,3,1,2,1.0,0.0,0.0,76,2027796,116,0,5.855071922202427,0
1508,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08d/Digi13/Trig0x40760037/Reco14a/Stripping20r1p1Filtered/27265005/D02HHHH.STRIPTRIG.DST,4,0,1,0.0,0.0,0.0,76,80864,0,0,2.70805020110221,1
1509,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08d/Digi13/Trig0x40760037/Reco14a/Stripping20r1p1NoPrescalingFlagged/12875500/ALLSTREAMS.DST,3,1,3,1.0,0.0,0.0,76,2582170,298,0,6.104793232414985,0
1510,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08d/Digi13/Trig0x40760037/Reco14a/Stripping20r1p1NoPrescalingFlagged/12875520/ALLSTREAMS.DST,2,2,3,1.5,0.5,0.3333333333333333,76,3832690,770,1,6.493753839851686,0
1511,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08d/Digi13/Trig0x40760037/Reco14a/Stripping20r1p1NoPrescalingFlagged/21123401/ALLSTREAMS.DST,8,0,1,0.0,0.0,0.0,72,476928,0,0,4.532599493153256,1
1512,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08d/Digi13/Trig0x40760037/Reco14a/Stripping20r1p2NoPrescalingFlagged/12164002/ALLSTREAMS.DST,2,3,2,3.0,0.0,0.0,76,386397,165,2,4.204692619390966,1
1513,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08d/Digi13/Trig0x40760037/Reco14a/Stripping20r1p2NoPrescalingFlagged/12164003/ALLSTREAMS.DST,3,0,1,0.0,0.0,0.0,77,112651,0,0,2.995732273553991,1
1514,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08d/Digi13/Trig0x40760037/Reco14a/Stripping20r1p2NoPrescalingFlagged/12167000/ALLSTREAMS.DST,2,4,2,4.0,0.0,0.0,76,384516,260,4,4.189654742026425,0
1515,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08d/Digi13/Trig0x40760037/Reco14a/Stripping20r1p2NoPrescalingFlagged/12167001/ALLSTREAMS.DST,6,0,1,0.0,0.0,0.0,74,98568,0,0,2.9444389791664403,0
1516,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08e/Digi13/Trig0x40760037/Reco14a/Stripping20r1Filtered/27165005/D02HHHH.STRIPTRIG.DST,3,1,2,1.0,0.0,0.0,76,64913,9,0,2.4849066497880004,1
1517,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08e/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12145020/ALLSTREAMS.DST,3,0,1,0.0,0.0,0.0,77,201586,0,0,3.5553480614894135,0
1518,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08e/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12163291/ALLSTREAMS.DST,3,0,1,0.0,0.0,0.0,77,142296,0,0,3.2188758248682006,1
1519,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08e/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12163292/ALLSTREAMS.DST,3,0,1,0.0,0.0,0.0,77,154154,0,0,3.295836866004329,1
1520,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08e/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12163491/ALLSTREAMS.DST,3,0,1,0.0,0.0,0.0,77,142296,0,0,3.2188758248682006,1
1521,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08e/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/12163492/ALLSTREAMS.DST,3,0,1,0.0,0.0,0.0,77,142296,0,0,3.2188758248682006,1
1522,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08e/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/27162211/ALLSTREAMS.DST,3,0,1,0.0,0.0,0.0,77,142296,0,0,3.2188758248682006,1
1523,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08e/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/27162412/ALLSTREAMS.DST,3,0,1,0.0,0.0,0.0,77,207515,0,0,3.58351893845611,0
1524,/MC/2011/Beam3500GeV-2011-MagDown-Nu2-Pythia8/Sim08e/Digi13/Trig0x40760037/Reco14a/Stripping20r1p2NoPrescalingFlagged/12164001/ALLSTREAMS.DST,2,2,2,2.0,0.0,0.0,76,1170060,268,1,5.298317366548036,0
1525,/MC/2011/Beam3500GeV-2011-MagUp-Fix1-EmNoCuts/Gen05d/11104112/XGEN,72,0,1,0.0,0.0,0.0,8,16064,0,0,5.529429087511423,1
1526,/MC/2011/Beam3500GeV-2011-MagUp-Fix1-EmNoCuts/Gen05d/11104122/XGEN,72,0,1,0.0,0.0,0.0,8,6976,0,0,4.700480365792417,1
1527,/MC/2011/Beam3500GeV-2011-MagUp-Fix1-EmNoCuts/Gen05d/11304162/XGEN,72,0,1,0.0,0.0,0.0,8,6912,0,0,4.6913478822291435,1
1528,/MC/2011/Beam3500GeV-2011-MagUp-Fix1-EmNoCuts/Gen05d/13104122/XGEN,72,0,1,0.0,0.0,0.0,8,6912,0,0,4.6913478822291435,1
1529,/MC/2011/Beam3500GeV-2011-MagUp-Fix1-EmNoCuts/Gen05d/13104132/XGEN,72,0,1,0.0,0.0,0.0,8,6784,0,0,4.672828834461906,1
1530,/MC/2011/Beam3500GeV-2011-MagUp-Fix1-EmNoCuts/Gen05d/13304102/XGEN,72,0,1,0.0,0.0,0.0,8,6912,0,0,4.6913478822291435,1
1531,/MC/2011/Beam3500GeV-2011-MagUp-Nu2-50ns-EmNoCuts/Sim05a/Trig0x40760037Flagged/Reco12a/Stripping17NoPrescalingFlagged/42971001/ALLSTREAMS.DST,36,19,11,4.3,5.532630477449221,1.2866582505695863,28,804970,140362,167,6.731018100482083,1
1532,/MC/2011/Beam3500GeV-2011-MagUp-Nu2-BcVegPy/Sim08a/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/14143013/ALLSTREAMS.DST,3,7,7,4.166666666666667,2.034425935955617,0.4882622246293481,64,7621790,107166,59,7.503840746698951,0
1533,/MC/2011/Beam3500GeV-2011-MagUp-Nu2-BcVegPy/Sim08a/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/14543005/ALLSTREAMS.DST,26,0,1,0.0,0.0,0.0,54,81648,0,0,3.367295829986474,1
1534,/MC/2011/Beam3500GeV-2011-MagUp-Nu2-BcVegPy/Sim08b/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/14143015/ALLSTREAMS.DST,19,0,1,0.0,0.0,0.0,61,107909,0,0,3.4011973816621555,1
1535,/MC/2011/Beam3500GeV-2011-MagUp-Nu2-BcVegPy/Sim08b/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/14143402/ALLSTREAMS.DST,6,9,2,9.0,0.0,0.0,71,649472,1881,15,4.836281906951478,0
1536,/MC/2011/Beam3500GeV-2011-MagUp-Nu2-BcVegPy/Sim08b/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/14147000/ALLSTREAMS.DST,14,7,4,3.0,2.8284271247461903,0.9428090415820635,60,532227,2187,15,4.983606621708336,1
1537,/MC/2011/Beam3500GeV-2011-MagUp-Nu2-BcVegPy/Sim08c/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/14143020/ALLSTREAMS.DST,19,0,1,0.0,0.0,0.0,61,104188,0,0,3.367295829986474,1
1538,/MC/2011/Beam3500GeV-2011-MagUp-Nu2-BcVegPy/Sim08d/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/14145002/ALLSTREAMS.DST,4,0,1,0.0,0.0,0.0,76,600704,0,0,4.653960350157523,0
1539,/MC/2011/Beam3500GeV-2011-MagUp-Nu2-BcVegPy/Sim08e/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/14543010/ALLSTREAMS.DST,3,0,1,0.0,0.0,0.0,77,918995,0,0,5.049856007249537,1
1540,/MC/2011/Beam3500GeV-2011-MagUp-Nu2-BcVegPy/Sim08e/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/14643048/ALLSTREAMS.DST,3,0,1,0.0,0.0,0.0,77,100793,0,0,2.8903717578961645,1
1541,/MC/2011/Beam3500GeV-2011-MagUp-Nu2-BcVegPy/Sim08e/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/14845008/ALLSTREAMS.DST,3,0,1,0.0,0.0,0.0,77,136367,0,0,3.1780538303479458,1
1542,/MC/2011/Beam3500GeV-2011-MagUp-Nu2-BcVegPy/Sim08e/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/14845018/ALLSTREAMS.DST,3,0,1,0.0,0.0,0.0,77,41503,0,0,2.0794415416798357,1
1543,/MC/2011/Beam3500GeV-2011-MagUp-Nu2-BcVegPy/Sim08e/Digi13/Trig0x40760037/Reco14a/Stripping20r1NoPrescalingFlagged/14873607/ALLSTREAMS.DST,3,0,1,0.0,0.0,0.0,77,59290,0,0,2.3978952727983707,0
