,Name,last-zeros,inter_max,nb_peaks,inter_mean,inter_std,inter_rel,mass_center,mass_center_sqr,mass_moment,r_moment,log_total_usage,Label,Target
4027,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12873412/ALLSTREAMS.DST,18,23,3,13.5,9.5,0.7037037037037037,80,3954642,74002,123,6.400257445308821,1,0.0
4028,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12873422/ALLSTREAMS.DST,18,27,2,27.0,0.0,0.0,81,3942882,79911,136,6.373319789577012,1,0.0
4029,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12875031/ALLSTREAMS.DST,18,14,11,4.2,3.627671429443411,0.8637312927246216,58,4987469,183561,132,7.232010331664759,1,0.0
4030,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12875500/ALLSTREAMS.DST,21,10,13,3.0833333333333335,3.147971127920684,1.0209636090553569,69,10230982,251719,121,7.633369649679584,0,39.07692307692308
4031,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12875520/ALLSTREAMS.DST,22,10,13,2.25,2.419538523492996,1.075350454885776,71,16444826,271523,84,8.072779333169498,0,39.76923076923077
4032,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12875601/ALLSTREAMS.DST,18,40,3,20.5,19.5,0.9512195121951219,69,863490,68403,414,5.111987788356544,0,11.846153846153847
4033,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12877001/ALLSTREAMS.DST,60,0,1,0.0,0.0,0.0,46,71944,0,0,3.5553480614894135,1,0.0
4034,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12952000/ALLSTREAMS.DST,14,20,5,8.0,7.582875444051551,0.9478594305064438,73,1138272,36702,178,5.332718793265369,1,0.0
4035,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13102031/ALLSTREAMS.DST,17,37,2,37.0,0.0,0.0,72,586506,35562,338,4.663439094112067,1,0.0
4036,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13102202/ALLSTREAMS.DST,6,11,14,3.3076923076923075,2.997039959812024,0.9060818483152632,80,10798772,419892,259,7.388327859577107,0,19.76923076923077
4037,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13102412/ALLSTREAMS.DST,35,0,1,0.0,0.0,0.0,71,151230,0,0,3.4339872044851463,0,1.1538461538461537
4038,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13104013/ALLSTREAMS.DST,2,15,11,5.6,4.673328578219169,0.8345229603962803,68,1859976,107752,287,5.929589143389895,0,29.03846153846154
4039,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13104124/ALLSTREAMS.DST,4,34,5,9.5,14.150971698084906,1.4895759682194638,75,5729557,261232,271,6.8690144506657065,0,12.846153846153847
4040,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13104134/ALLSTREAMS.DST,4,34,5,9.5,14.150971698084906,1.4895759682194638,77,6320016,298231,294,6.919683849847411,0,4.230769230769231
4041,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13104151/ALLSTREAMS.DST,26,16,2,16.0,0.0,0.0,69,773888,9230,58,5.0689042022202315,1,0.0
4042,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13104155/ALLSTREAMS.DST,21,16,3,10.5,5.5,0.5238095238095238,69,853419,10515,60,5.1647859739235145,1,0.0
4043,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13104231/ALLSTREAMS.DST,17,20,4,11.666666666666666,6.236095644623235,0.5345224838248488,73,1087012,44572,232,5.262690188904886,0,2.6923076923076925
4044,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13104241/ALLSTREAMS.DST,15,10,3,6.5,3.5,0.5384615384615384,84,1053357,4533,30,4.997212273764115,1,0.0
4045,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13114011/ALLSTREAMS.DST,11,13,4,6.666666666666667,4.9216076867444665,0.7382411530116699,84,990777,10161,74,4.919980925828125,0,2.1923076923076925
4046,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13142214/ALLSTREAMS.DST,14,17,13,3.3333333333333335,4.784233364802441,1.4352700094407322,58,2681904,62972,83,6.628041376179533,1,0.0
4047,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13142401/ALLSTREAMS.DST,13,21,2,21.0,0.0,0.0,81,454743,7380,110,4.219507705176107,0,4.038461538461538
4048,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13144001/ALLSTREAMS.DST,6,5,36,1.6,1.0198039027185568,0.637377439199098,69,42745194,2565252,305,9.03491498187007,0,63.15384615384615
4049,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13144014/ALLSTREAMS.DST,12,12,7,5.0,4.358898943540674,0.8717797887081348,80,2593660,46460,119,5.968707559985366,0,1.9230769230769231
4050,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13144020/ALLSTREAMS.DST,12,4,5,2.25,1.299038105676658,0.5773502691896257,88,2185198,3502,12,5.641907070938114,0,14.692307692307692
4051,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13144031/ALLSTREAMS.DST,13,26,3,14.5,11.5,0.7931034482758621,78,1380521,41261,189,5.389071729816501,0,6.576923076923077
4052,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13144041/ALLSTREAMS.DST,4,26,9,7.5,8.972179222463181,1.1962905629950908,75,1745920,123220,427,5.666426688112432,0,4.730769230769231
4053,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13144052/ALLSTREAMS.DST,52,1,2,1.0,0.0,0.0,53,192831,17,0,4.23410650459726,1,0.0
4054,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13144081/ALLSTREAMS.DST,48,0,1,0.0,0.0,0.0,58,60552,0,0,2.9444389791664403,1,0.0
4055,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13144101/ALLSTREAMS.DST,27,13,5,8.5,4.153311931459037,0.48862493311282795,62,363870,11214,124,4.51085950651685,0,0.6923076923076923
4056,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13144201/ALLSTREAMS.DST,13,11,4,4.333333333333333,4.714045207910317,1.0878565864408425,82,1280145,4061,21,5.231108616854587,0,3.769230769230769
4057,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13144204/ALLSTREAMS.DST,9,17,15,3.2142857142857144,4.522618890936209,1.407036988291265,60,2271744,87744,149,6.3784261836515865,1,0.0
4058,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13144404/ALLSTREAMS.DST,24,12,8,3.7142857142857144,4.130523512800274,1.1120640226769969,63,1042136,23300,91,5.54907608489522,0,0.6538461538461539
4059,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13144414/ALLSTREAMS.DST,24,20,5,6.5,7.826237921249264,1.2040366032691177,65,696762,20567,131,5.062595033026967,0,0.7307692307692307
4060,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13146011/ALLSTREAMS.DST,39,7,6,3.8,2.3151673805580453,0.6092545738310646,61,991008,11104,43,5.54907608489522,1,0.0
4061,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13164001/ALLSTREAMS.DST,14,28,2,28.0,0.0,0.0,78,138160,4312,196,3.1354942159291497,0,0.4230769230769231
4062,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13164042/ALLSTREAMS.DST,47,8,3,4.5,3.5,0.7777777777777778,57,690040,1879,8,5.356586274672012,1,0.0
4063,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13164044/ALLSTREAMS.DST,47,8,3,4.5,3.5,0.7777777777777778,56,486051,1875,12,5.017279836814924,1,0.0
4064,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13164050/ALLSTREAMS.DST,48,6,3,6.0,0.0,0.0,53,125780,1124,25,3.8066624897703196,1,0.0
4065,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13164062/ALLSTREAMS.DST,33,6,8,3.7142857142857144,2.1189138534559038,0.5704768066996664,57,649271,13892,72,5.2574953720277815,1,0.0
4066,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13164071/ALLSTREAMS.DST,43,0,1,0.0,0.0,0.0,63,43659,0,0,2.4849066497880004,1,0.0
4067,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13164076/ALLSTREAMS.DST,5,38,3,23.5,14.5,0.6170212765957447,74,454184,33124,441,4.330733340286331,1,0.0
4068,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13164111/ALLSTREAMS.DST,23,12,7,4.0,3.9157800414902435,0.9789450103725609,67,791371,12094,71,5.135798437050262,0,2.5
4069,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13164121/ALLSTREAMS.DST,40,0,1,0.0,0.0,0.0,66,296208,0,0,4.23410650459726,1,0.0
4070,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13164131/ALLSTREAMS.DST,40,0,1,0.0,0.0,0.0,66,296208,0,0,4.23410650459726,1,0.0
4071,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13164201/ALLSTREAMS.DST,42,0,1,0.0,0.0,0.0,64,73728,0,0,2.9444389791664403,1,0.0
4072,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13164202/ALLSTREAMS.DST,42,0,1,0.0,0.0,0.0,64,73728,0,0,2.9444389791664403,1,0.0
4073,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13164203/ALLSTREAMS.DST,42,0,1,0.0,0.0,0.0,64,73728,0,0,2.9444389791664403,1,0.0
4074,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13164208/ALLSTREAMS.DST,42,12,2,12.0,0.0,0.0,58,102000,1080,36,3.4339872044851463,1,0.0
4075,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13164401/ALLSTREAMS.DST,42,0,1,0.0,0.0,0.0,64,73728,0,0,2.9444389791664403,1,0.0
4076,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13164402/ALLSTREAMS.DST,42,0,1,0.0,0.0,0.0,64,73728,0,0,2.9444389791664403,1,0.0
4077,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13164403/ALLSTREAMS.DST,42,0,1,0.0,0.0,0.0,64,77824,0,0,2.995732273553991,1,0.0
4078,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13164408/ALLSTREAMS.DST,42,12,2,12.0,0.0,0.0,58,115600,1224,36,3.5553480614894135,1,0.0
4079,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13164511/ALLSTREAMS.DST,33,11,5,4.0,4.123105625617661,1.0307764064044151,65,472806,4806,44,4.6913478822291435,1,0.0
4080,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13164521/ALLSTREAMS.DST,39,6,3,3.5,2.5,0.7142857142857143,63,338283,918,10,4.454347296253507,1,0.0
4081,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13164601/ALLSTREAMS.DST,10,32,3,21.0,11.0,0.5238095238095238,71,376160,22438,320,4.2626798770413155,1,0.0
4082,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13166001/ALLSTREAMS.DST,46,1,3,1.0,0.0,0.0,58,326287,95,1,4.564348191467836,1,0.0
4083,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13166010/ALLSTREAMS.DST,36,18,2,18.0,0.0,0.0,61,134168,2835,81,3.58351893845611,1,0.0
4084,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13194001/ALLSTREAMS.DST,53,0,1,0.0,0.0,0.0,53,143259,0,0,3.9512437185814275,0,1.9615384615384615
4085,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13246001/ALLSTREAMS.DST,38,18,4,7.333333333333333,7.586537784494029,1.0345278797037312,61,599555,9075,57,5.0689042022202315,1,0.0
4086,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13264021/ALLSTREAMS.DST,11,13,7,6.166666666666667,4.6696419087073,0.7572392284390216,71,881305,26252,159,5.111987788356544,0,3.6923076923076925
4087,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13264031/ALLSTREAMS.DST,11,11,8,4.0,3.5050983275386565,0.8762745818846641,75,792297,12072,88,4.927253685157205,0,4.153846153846154
4088,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13264421/ALLSTREAMS.DST,6,18,8,7.285714285714286,5.699982098074287,0.7823504840494119,74,2005796,118796,349,5.831882477283517,0,0.6538461538461539
4089,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13264631/ALLSTREAMS.DST,6,18,5,12.75,6.378675411086537,0.5002882675361989,74,1018096,51952,295,5.176149732573829,1,0.0
4090,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13296001/ALLSTREAMS.DST,53,0,1,0.0,0.0,0.0,53,174158,0,0,4.143134726391533,1,0.0
4091,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13296003/ALLSTREAMS.DST,40,13,10,2.888888888888889,3.664982778326809,1.268647884805434,56,1606292,40308,82,6.18826412308259,0,6.230769230769231
4092,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13296011/ALLSTREAMS.DST,40,18,6,5.2,6.431174076325412,1.2367642454471945,51,552204,20988,104,5.303304908059076,1,0.0
4093,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13296021/ALLSTREAMS.DST,40,18,6,5.2,6.431174076325412,1.2367642454471945,49,629616,26622,108,5.5093883366279774,1,0.0
4094,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13296031/ALLSTREAMS.DST,40,17,6,4.6,6.216108107168021,1.3513278493843526,51,572498,19811,96,5.327876168789581,1,0.0
4095,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13296041/ALLSTREAMS.DST,58,0,1,0.0,0.0,0.0,48,78336,0,0,3.5553480614894135,1,0.0
4096,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13296205/ALLSTREAMS.DST,46,1,3,1.0,0.0,0.0,58,278132,80,0,4.406719247264253,0,0.6153846153846154
4097,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13296206/ALLSTREAMS.DST,5,38,5,10.75,15.75396775418815,1.4654853724826185,72,845589,56613,374,5.0238805208462765,0,3.230769230769231
4098,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13304104/ALLSTREAMS.DST,4,18,7,6.833333333333333,7.243771270700244,1.0600640883951578,72,9496174,435406,254,7.444833273892193,0,12.0
4099,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13304402/ALLSTREAMS.DST,50,0,1,0.0,0.0,0.0,56,59584,0,0,2.995732273553991,1,0.0
4100,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13344002/ALLSTREAMS.DST,14,22,10,4.777777777777778,6.178417233092374,1.293157095298404,56,2263076,61604,88,6.54965074223381,0,2.0384615384615383
4101,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13344402/ALLSTREAMS.DST,44,11,5,3.5,4.330127018922194,1.237179148263484,52,471934,6638,39,5.117993812416755,0,0.7307692307692307
4102,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13442001/ALLSTREAMS.DST,3,5,25,1.7916666666666667,1.11725730648266,0.6235854733856707,77,45719789,1576151,214,8.900685318713995,0,56.73076923076923
4103,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13444001/ALLSTREAMS.DST,4,21,8,6.714285714285714,6.62709343128183,0.9870139152972939,80,3115313,145553,318,6.126869184114185,0,7.923076923076923
4104,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13512010/ALLSTREAMS.DST,2,19,10,6.333333333333333,5.79271573232759,0.914639326156988,62,9268119,911883,430,7.659642954564682,0,27.73076923076923
4105,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13774002/ALLSTREAMS.DST,16,13,14,3.3076923076923075,3.666577011634765,1.1085000267733012,70,20040423,892763,232,8.255048902752295,0,145.3846153846154
4106,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13873201/ALLSTREAMS.DST,18,0,1,0.0,0.0,0.0,88,565312,0,0,4.30406509320417,0,14.73076923076923
4107,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/14543009/ALLSTREAMS.DST,18,22,5,11.75,9.33742469849155,0.7946744424248127,65,630934,53734,395,4.919980925828125,1,0.0
4108,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/15100009/ALLSTREAMS.DST,11,29,3,18.5,10.5,0.5675675675675675,71,2593426,84073,169,6.206575926724928,0,3.1153846153846154
4109,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/15102001/ALLSTREAMS.DST,14,8,7,4.666666666666667,2.2852182001336816,0.4896896143143603,81,3271903,53935,110,6.19644412779452,0,63.5
4110,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/15102011/ALLSTREAMS.DST,14,12,5,7.0,3.3166247903554,0.47380354147934284,79,2368288,41185,111,5.91350300563827,0,43.0
4111,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/15104121/ALLSTREAMS.DST,11,21,3,18.5,2.5,0.13513513513513514,78,1300040,47516,234,5.318119993844216,0,9.76923076923077
4112,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/15104125/ALLSTREAMS.DST,25,16,4,7.666666666666667,6.236095644623235,0.8134037797334654,68,2770317,35765,60,6.3818160174060985,0,4.846153846153846
4113,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/15104132/ALLSTREAMS.DST,11,8,6,4.2,2.785677655436824,0.6632565846278152,85,5593980,34555,45,6.633318433280377,0,4.653846153846154
4114,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/15104141/ALLSTREAMS.DST,4,12,6,5.0,4.147288270665544,0.8294576541331088,91,2727475,28506,88,5.7745515455444085,0,7.346153846153846
4115,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/15104142/ALLSTREAMS.DST,23,17,3,9.0,8.0,0.8888888888888888,70,1912931,25731,68,5.934894195619588,0,2.3846153846153846
4116,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/15104210/ALLSTREAMS.DST,27,0,1,0.0,0.0,0.0,79,212194,0,0,3.5553480614894135,0,3.923076923076923
4117,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08a/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/15112001/ALLSTREAMS.DST,2,17,13,4.75,5.101061980934297,1.073907785459852,88,1853812,48404,208,5.4510384535657,0,16.346153846153847
